absence_id,employee_id,annee,mois,date_debut,date_fin,nb_jours,motif,justifiee,departement
11387,1501,2023,12,2023-12-26,2024-01-15,21,Maladie,Oui,R&D
14373,2018,2024,9,2024-09-03,2024-09-05,3,Accident du travail,Oui,Direction
14265,1444,2022,5,2022-05-03,2022-05-14,12,RTT,Oui,Commercial
12369,2806,2024,5,2024-05-18,2024-05-23,6,Congé payé,Oui,Direction
10716,2091,2024,7,2024-07-16,2024-07-21,6,Maladie,Oui,Direction
15814,2810,2024,9,2024-09-03,2024-09-13,11,Maternité/Paternité,Oui,RH
15756,2988,2023,9,2023-09-01,2023-09-07,7,Congé payé,Oui,RH
14167,1633,2024,4,2024-04-24,2024-05-03,10,Formation,Oui,Opérations
10286,3062,2023,12,2023-12-26,2023-12-26,1,Congé payé,Oui,Informatique
15245,1194,2023,8,2023-08-10,2023-08-25,16,sick leave,Oui,R&D
13302,2673,2024,11,2024-11-04,2024-11-24,21,Congé payé,Oui,Logistique
14018,3392,2024,7,2024-07-17,2024-08-01,16,Maladie,Oui,Marketing
10975,1981,2023,12,2023-12-11,2023-12-24,14,sick leave,Oui,Direction
15886,2150,2023,5,2023-05-15,2023-05-30,16,Maladie,Oui,Finance
13335,1862,2024,7,2024-07-12,2024-07-19,8,Maladie,Oui,RH
11040,1340,2024,11,2024-11-27,2024-12-11,15,Maladie,Oui,RH
13462,1409,2024,5,2024-05-02,2024-05-09,8,sick leave,Oui,Logistique
16051,1228,2022,10,2022-10-17,2022-11-04,19,paid leave,Oui,Informatique
11868,3184,2024,10,2024-10-05,2024-10-13,9,RTT,Oui,Juridique
11958,3000,2024,4,2024-04-21,2024-04-30,10,Congé payé,Oui,Opérations
15082,2046,2023,4,2023-04-16,2023-05-06,21,Congé payé,Oui,Direction
15508,2617,2022,8,2022-08-20,2022-09-07,19,Congé payé,Oui,Opérations
12965,1679,2024,2,2024-02-09,2024-02-12,4,Formation,Oui,Finance
10940,2046,2022,11,2022-11-23,2022-12-06,14,sick leave,Oui,Direction
12709,2173,2023,2,2023-02-14,2023-02-19,6,Maladie,Oui,Direction
10725,1225,2023,11,2023-11-02,2023-11-19,18,sick leave,Oui,R&D
11914,2977,2024,9,2024-09-13,2024-09-23,11,Maladie,Oui,Commercial
12622,2781,2024,1,2024-01-15,2024-01-24,10,Accident du travail,Oui,Logistique
14507,1707,2023,9,2023-09-20,2023-09-26,7,Congé payé,Oui,Opérations
12247,1311,2024,1,2024-01-16,2024-01-22,7,Maternité/Paternité,Oui,Opérations
13121,1928,2023,2,2023-02-28,2023-03-11,12,Maternité/Paternité,Oui,Informatique
13500,2393,2023,3,2023-03-20,2023-04-07,19,Maladie,Oui,Logistique
10043,1212,2022,1,2022-01-04,2022-01-01,-4,Congé sans solde,Oui,R&D
13411,1523,2023,7,2023-07-11,2023-07-22,12,Maladie,Oui,Marketing
12110,2454,2024,12,2024-12-09,2024-12-16,8,Formation,Oui,Informatique
14491,2135,2024,10,2024-10-20,2024-11-09,21,Formation,Oui,Finance
14073,3327,2023,12,2023-12-22,2023-12-24,3,RTT,Oui,Commercial
15600,2949,2022,10,2022-10-26,2022-11-09,15,RTT,Oui,Opérations
15094,3136,2024,11,2024-11-22,2024-11-24,3,Formation,Oui,Finance
10598,3065,2024,2,2024-02-20,2024-03-10,20,Congé payé,Oui,RH
14143,3062,2023,9,2023-09-18,2023-09-29,12,RTT,Oui,Informatique
10459,1543,2022,8,2022-08-06,2022-08-17,12,Formation,Oui,Finance
13444,1767,2023,6,2023-06-08,2023-06-21,14,RTT,Oui,Informatique
11793,2981,2024,11,2024-11-13,2024-11-19,7,Congé payé,Oui,Marketing
13640,1669,2023,9,2023-09-04,2023-09-11,8,Absence injustifiée,Non,Juridique
16048,2115,2023,7,2023-07-18,2023-07-25,8,Congé sans solde,Oui,Juridique
14629,1576,2022,4,2022-04-06,2022-04-10,5,RTT,Oui,Juridique
16084,1290,2022,9,2022-09-14,2022-09-17,4,Absence injustifiée,Non,Informatique
15748,3324,2023,4,2023-04-26,2023-05-01,6,Congé sans solde,Oui,R&D
12534,3318,2024,2,2024-02-10,2024-02-13,4,Maternité/Paternité,Oui,Juridique
12432,2129,2022,1,2022-01-25,2022-02-14,21,Maternité/Paternité,Oui,Informatique
15297,1862,2024,5,2024-05-09,2024-05-20,12,Congé payé,Oui,RH
11695,1734,2023,5,2023-05-02,2023-05-22,21,Enfant malade,Oui,Commercial
10710,3148,2022,2,2022-02-17,2022-02-28,12,Congé payé,Oui,R&D
13659,2822,2023,7,2023-07-23,2023-08-03,12,paid leave,Oui,Marketing
12901,1957,2023,12,2023-12-25,2023-12-31,7,Absence injustifiée,Non,Finance
11945,2012,2022,12,2022-12-01,2022-12-18,18,Maladie,Oui,R&D
10051,1232,2024,6,2024-06-21,2024-06-15,-7,Maternité/Paternité,Oui,Marketing
13261,2613,2022,4,2022-04-03,2022-04-12,10,Absence injustifiée,Non,Marketing
12548,3316,2024,3,2024-03-11,2024-03-23,13,sick leave,Oui,RH
12024,2916,2024,1,2024-01-14,2024-01-31,18,Maladie,Oui,Commercial
11640,2235,2022,8,2022-08-11,2022-08-17,7,Congé payé,Oui,Informatique
15855,2488,2022,6,2022-06-13,2022-07-01,19,Congé payé,Oui,Finance
10332,2289,2022,12,2022-12-14,2023-01-01,19,Congé payé,Oui,Marketing
15410,2406,2022,3,2022-03-15,2022-03-29,15,Formation,Oui,Finance
11559,2321,2024,2,2024-02-24,2024-03-02,8,Congé payé,Oui,Informatique
14459,1843,2024,10,2024-10-02,2024-10-21,20,RTT,Oui,Opérations
15974,2605,2023,12,2023-12-06,2023-12-11,6,Congé payé,Oui,Commercial
12122,2454,2023,11,2023-11-15,2023-11-16,2,paid leave,Oui,Informatique
10174,2171,2023,4,2023-04-19,2023-04-26,8,Maternité/Paternité,Oui,Juridique
11338,2971,2024,7,2024-07-24,2024-07-26,3,Maternité/Paternité,Oui,Opérations
13838,1880,2022,9,2022-09-01,2022-09-21,21,Congé payé,Oui,Operations
11954,1744,2022,1,2022-01-20,2022-01-24,5,Congé payé,Oui,Direction
15957,2632,2024,12,2024-12-22,2025-01-03,13,Congé sans solde,Oui,Logistique
13131,3156,2023,9,2023-09-03,2023-09-13,11,Absence injustifiée,Non,Informatique
15513,2046,2022,10,2022-10-05,2022-10-23,19,Congé payé,Oui,Direction
11442,3061,2022,2,2022-02-05,2022-02-12,8,Formation,Oui,R&D
10750,2404,2022,8,2022-08-17,2022-08-25,9,Absence injustifiée,Non,R&D
14605,2115,2024,12,2024-12-08,2024-12-19,12,Absence injustifiée,Non,Juridique
14306,2909,2024,8,2024-08-06,2024-08-17,12,Accident du travail,Oui,RH
15785,1851,2022,4,2022-04-07,2022-04-21,15,Maladie,Oui,Direction
13238,2126,2024,5,2024-05-04,2024-05-13,10,Maternité/Paternité,Oui,Opérations
15870,2244,2023,12,2023-12-20,2023-12-27,8,paid leave,Oui,RH
13355,2495,2023,10,2023-10-27,2023-10-28,2,RTT,Oui,Juridique
12009,2058,2022,8,2022-08-21,2022-08-25,5,Enfant malade,Oui,Juridique
11642,2135,2024,6,2024-06-06,2024-06-18,13,Congé payé,Oui,Finance
11916,1402,2024,3,2024-03-20,2024-03-28,9,Congé payé,Oui,Logistique
10251,1496,2022,11,2022-11-10,2022-11-16,7,RTT,Oui,Finance
12094,1949,2022,11,2022-11-05,2022-11-24,20,paid leave,Oui,Marketing
15061,3123,2023,2,2023-02-19,2023-02-27,9,Congé payé,Oui,Commercial
11791,1266,2023,2,2023-02-25,2023-03-12,16,Formation,Oui,RH
12816,1015,2024,10,2024-10-12,2024-10-22,11,Formation,Oui,Logistique
11250,2781,2022,6,2022-06-14,2022-06-14,1,Maladie,Oui,Logistique
10619,1898,2023,6,2023-06-01,2023-06-20,20,Accident du travail,Oui,Opérations
10758,3321,2022,2,2022-02-25,2022-03-02,6,Maladie,Oui,Juridique
12601,3096,2024,6,2024-06-02,2024-06-17,16,paid leave,Oui,Logistique
14294,2595,2024,4,2024-04-19,2024-05-01,13,RTT,Oui,Opérations
15758,1862,2022,11,2022-11-18,2022-12-03,16,RTT,Oui,RH
14129,1340,2022,6,2022-06-14,2022-06-24,11,Enfant malade,Oui,RH
13002,3152,2022,8,2022-08-27,2022-08-31,5,RTT,Oui,Informatique
15641,1513,2023,9,2023-09-11,2023-09-30,20,Congé payé,Oui,Informatique
12638,1779,2024,1,2024-01-02,2024-01-17,16,RTT,Oui,R&D
13795,2502,2022,1,2022-01-13,2022-01-15,3,Accident du travail,Oui,RH
15554,3117,2022,9,2022-09-24,2022-09-28,5,Congé sans solde,Oui,Commercial
12856,2122,2023,9,2023-09-12,2023-09-13,2,Formation,Oui,Management
14103,3106,2024,2,2024-02-18,2024-02-26,9,Formation,Oui,R&D
14124,1934,2023,4,2023-04-21,2023-05-08,18,Congé payé,Oui,Direction
14130,2295,2023,7,2023-07-25,2023-08-11,18,Maladie,Oui,Informatique
15682,3295,2022,3,2022-03-26,2022-03-30,5,Congé payé,Oui,RH
14706,2442,2023,6,2023-06-02,2023-06-15,14,Congé payé,Oui,Logistique
12545,1712,2022,9,2022-09-21,2022-10-11,21,Congé sans solde,Oui,Juridique
14506,2314,2022,11,2022-11-27,2022-12-03,7,Congé payé,Oui,Finance
15434,2289,2024,11,2024-11-09,2024-11-10,2,Absence injustifiée,Non,Marketing
15861,3062,2022,2,2022-02-20,2022-03-06,15,Formation,Oui,Informatique
12236,2153,2022,12,2022-12-09,2022-12-17,9,Congé payé,Oui,Commercial
11571,1633,2024,12,2024-12-25,2024-12-31,7,Congé payé,Oui,Opérations
10665,2132,2023,6,2023-06-26,2023-07-09,14,Maladie,Oui,RH
14716,1311,2024,11,2024-11-06,2024-11-24,19,Congé sans solde,Oui,Opérations
14312,2448,2022,10,2022-10-10,2022-10-27,18,RTT,Oui,Logistique
13317,2765,2024,12,2024-12-05,2024-12-09,5,Maladie,Oui,RH
14770,3376,2023,7,2023-07-04,2023-07-22,19,Absence injustifiée,Non,Opérations
16094,2370,2023,3,2023-03-28,2023-03-30,3,paid leave,Oui,Informatique
14197,2239,2022,7,2022-07-20,2022-07-30,11,Maladie,Oui,Marketing
15803,2296,2022,5,2022-05-15,2022-06-03,20,Enfant malade,Oui,RH
15075,3321,2022,9,2022-09-06,2022-09-24,19,Maladie,Oui,Juridique
10485,1616,2023,8,2023-08-16,2023-08-24,9,Congé payé,Oui,Finance
13967,1533,2023,11,2023-11-17,2023-11-29,13,Enfant malade,Oui,Logistique
12339,1229,2022,3,2022-03-01,2022-03-04,4,Enfant malade,Oui,Informatique
14866,1051,2024,12,2024-12-07,2024-12-13,7,Accident du travail,Oui,Opérations
13495,1335,2024,12,2024-12-03,2024-12-18,16,Maladie,Oui,Sales
16059,1928,2023,3,2023-03-11,2023-03-16,6,Formation,Oui,Informatique
13780,1746,2023,10,2023-10-17,2023-11-01,16,Maladie,Oui,Finance
13096,1754,2023,9,2023-09-11,2023-09-13,3,sick leave,Oui,Finance
10348,1024,2023,6,2023-06-24,2023-07-13,20,Maladie,Oui,Juridique
10547,2625,2024,9,2024-09-11,2024-09-24,14,Formation,Oui,Commercial
14764,3321,2023,12,2023-12-26,2023-12-29,4,Congé payé,Oui,Juridique
12986,2243,2024,2,2024-02-11,2024-02-29,19,Formation,Oui,Direction
13766,2971,2024,2,2024-02-14,2024-03-03,19,Congé payé,Oui,Opérations
15217,1616,2024,8,2024-08-17,2024-08-23,7,Maladie,Oui,Finance
15451,1981,2024,9,2024-09-14,2024-09-28,15,Formation,Oui,Direction
13706,1662,2022,4,2022-04-13,2022-04-26,14,Congé sans solde,Oui,Direction
14900,3056,2023,7,2023-07-24,2023-08-05,13,paid leave,Oui,Marketing
11606,2091,2024,5,2024-05-16,2024-05-27,12,RTT,Oui,Direction
13749,3096,2024,4,2024-04-22,2024-04-27,6,RTT,Oui,Logistique
10763,2930,2022,12,2022-12-03,2022-12-17,15,Maladie,Oui,Logistique
11812,3149,2023,3,2023-03-28,2023-04-14,18,sick leave,Oui,Direction
10285,3149,2022,4,2022-04-22,2022-04-28,7,Absence injustifiée,Non,Direction
10003,2153,2022,6,2022-06-20,2022-06-17,-4,Maladie,Oui,Commercial
13835,1866,2022,1,2022-01-05,2022-01-19,15,paid leave,Oui,Informatique
11141,2765,2024,9,2024-09-25,2024-10-06,12,Maladie,Oui,RH
12561,2574,2024,1,2024-01-28,2024-01-30,3,Congé payé,Oui,Juridique
15815,2134,2022,10,2022-10-08,2022-10-14,7,Accident du travail,Oui,Direction
13801,2831,2024,7,2024-07-14,2024-07-26,13,sick leave,Oui,Logistique
13828,2772,2023,3,2023-03-07,2023-03-09,3,Congé sans solde,Oui,Marketing
13726,1393,2022,12,2022-12-02,2022-12-13,12,Absence injustifiée,Non,Logistique
12821,1194,2022,7,2022-07-02,2022-07-10,9,Maladie,Oui,R&D
13714,2761,2022,4,2022-04-15,2022-04-15,1,Congé sans solde,Oui,Informatique
10125,2810,2022,8,2022-08-07,2022-08-14,8,paid leave,Oui,RH
10186,1178,2022,1,2022-01-11,2022-01-26,16,Congé sans solde,Oui,Marketing
10321,1851,2023,8,2023-08-26,2023-08-30,5,Congé sans solde,Oui,Direction
10987,2874,2023,12,2023-12-19,2023-12-19,1,Congé payé,Oui,Commercial
10479,2442,2023,12,2023-12-13,2023-12-23,11,Congé sans solde,Oui,Logistique
14587,1327,2023,12,2023-12-27,2024-01-06,11,RTT,Oui,RH
10731,1709,2023,10,2023-10-28,2023-11-03,7,Congé payé,Oui,R&D
11693,1044,2024,1,2024-01-13,2024-01-19,7,Congé payé,Oui,Marketing
10833,2060,2022,5,2022-05-27,2022-06-04,9,Congé payé,Oui,Logistique
11543,2219,2024,8,2024-08-27,2024-09-09,14,Congé payé,Oui,R&D
10630,2438,2022,6,2022-06-22,2022-06-29,8,Accident du travail,Oui,Informatique
11368,1735,2023,7,2023-07-13,2023-07-26,14,paid leave,Oui,Juridique
14008,1290,2023,11,2023-11-01,2023-11-01,1,Congé payé,Oui,Informatique
13903,1412,2023,1,2023-01-13,2023-01-31,19,Congé sans solde,Oui,Opérations
14290,1981,2022,12,2022-12-19,2022-12-24,6,RTT,Oui,Direction
11236,3129,2022,6,2022-06-08,2022-06-28,21,Congé payé,Oui,Marketing
14314,3293,2023,5,2023-05-07,2023-05-07,1,Maladie,Oui,Finance
10525,3136,2024,9,2024-09-22,2024-10-05,14,Congé sans solde,Oui,Finance
13639,2136,2024,2,2024-02-16,2024-02-23,8,Maternité/Paternité,Oui,Juridique
11133,1300,2022,6,2022-06-25,2022-06-26,2,paid leave,Oui,Commercial
11103,3274,2023,11,2023-11-23,2023-11-30,8,Maladie,Oui,Marketing
15595,2400,2022,1,2022-01-15,2022-01-29,15,Maladie,Oui,Finance
10429,2630,2023,3,2023-03-11,2023-03-13,3,Congé payé,Oui,Finance
13409,3028,2022,4,2022-04-05,2022-04-05,1,sick leave,Oui,Finance
16106,2632,2024,6,2024-06-18,2024-06-21,5,sick leave,Oui,Logistique
12766,2781,2024,4,2024-04-21,2024-05-07,17,Congé payé,Oui,Logistique
14278,3076,2023,10,2023-10-15,2023-11-03,20,Accident du travail,Oui,Commercial
13975,2844,2024,10,2024-10-14,2024-10-16,3,Maladie,Oui,Commercial
15405,3398,2023,8,2023-08-24,2023-09-04,12,Formation,Oui,Informatique
10341,2764,2023,9,2023-09-09,2023-09-20,12,Formation,Oui,Opérations
13497,2191,2022,6,2022-06-03,2022-06-09,7,Maladie,Oui,R&D
12572,2171,2022,4,2022-04-27,2022-05-07,11,Absence injustifiée,Non,Juridique
11374,1191,2023,12,2023-12-24,2024-01-05,13,paid leave,Oui,R&D
11734,2574,2022,4,2022-04-15,2022-05-05,21,Formation,Oui,Juridique
13099,2155,2023,1,2023-01-03,2023-01-18,16,Formation,Oui,Informatique
11069,1761,2023,8,2023-08-02,2023-08-12,11,Maladie,Oui,Logistique
14937,1996,2023,6,2023-06-23,2023-07-08,16,Formation,Oui,Marketing
14352,3076,2024,6,2024-06-26,2024-06-27,2,Absence injustifiée,Non,Commercial
10301,1015,2024,5,2024-05-18,2024-05-20,3,Congé payé,Oui,Logistique
12923,3047,2022,3,2022-03-24,2022-03-30,7,Maladie,Oui,Juridique
12725,1756,2023,7,2023-07-02,2023-07-17,16,Maternité/Paternité,Oui,Finance
10249,2068,2023,8,2023-08-23,2023-09-07,16,paid leave,Oui,R&D
10338,1320,2023,8,2023-08-13,2023-08-29,17,Absence injustifiée,Non,Commercial
10006,2333,2023,9,2023-09-04,2023-08-25,-11,RTT,Oui,Marketing
10698,3293,2024,1,2024-01-13,2024-01-29,17,Enfant malade,Oui,Finance
13080,3274,2023,6,2023-06-03,2023-06-08,6,Congé payé,Oui,Marketing
10269,1744,2023,8,2023-08-12,2023-08-24,13,Maladie,Oui,Direction
10921,2448,2024,1,2024-01-02,2024-01-11,10,Maladie,Oui,Logistique
14874,1626,2022,12,2022-12-16,2022-12-25,10,Formation,Oui,Commercial
15667,2134,2023,3,2023-03-25,2023-04-11,18,Enfant malade,Oui,Direction
15518,2046,2022,10,2022-10-05,2022-10-22,18,Congé payé,Oui,Direction
13221,1976,2024,2,2024-02-24,2024-02-28,5,Accident du travail,Oui,Marketing
10667,1217,2023,3,2023-03-06,2023-03-24,19,Enfant malade,Oui,Direction
15773,3096,2023,7,2023-07-03,2023-07-17,15,Accident du travail,Oui,Logistique
10401,3289,2023,12,2023-12-17,2024-01-02,17,Congé payé,Oui,Marketing
12704,1331,2023,8,2023-08-13,2023-08-17,5,Congé payé,Oui,Juridique
14597,3223,2022,12,2022-12-26,2023-01-10,16,Congé sans solde,Oui,Finance
11480,1775,2022,9,2022-09-04,2022-09-14,11,Enfant malade,Oui,R&D
10078,3281,2022,3,2022-03-25,2022-04-08,-15,Absence injustifiée,Non,Finance
13334,2565,2024,3,2024-03-19,2024-04-01,14,Maladie,Oui,Informatique
16135,2414,2024,7,2024-07-10,2024-07-11,2,RTT,Oui,Finance
10445,2135,2022,11,2022-11-24,2022-12-14,21,RTT,Oui,Finance
14877,3148,2024,12,2024-12-11,2024-12-19,9,Maternité/Paternité,Oui,R&D
14534,1191,2024,12,2024-12-14,2024-12-30,17,Absence injustifiée,Non,R&D
12097,2909,2024,8,2024-08-17,2024-08-30,14,paid leave,Oui,RH
15299,1333,2022,11,2022-11-25,2022-12-01,7,paid leave,Oui,R&D
12318,2426,2024,5,2024-05-12,2024-05-13,2,Maladie,Oui,Finance
11658,2191,2023,6,2023-06-27,2023-07-10,14,Formation,Oui,R&D
14489,1898,2023,12,2023-12-22,2023-12-28,7,Maladie,Oui,Opérations
14890,2573,2022,1,2022-01-09,2022-01-13,5,Congé sans solde,Oui,RH
11987,1921,2023,9,2023-09-19,2023-10-07,19,Formation,Oui,Opérations
14419,1742,2023,2,2023-02-22,2023-02-24,3,Accident du travail,Oui,Informatique
13839,1927,2022,3,2022-03-28,2022-04-09,13,sick leave,Oui,Informatique
16087,1673,2024,7,2024-07-19,2024-07-29,11,Maladie,Oui,Direction
12973,2677,2024,7,2024-07-11,2024-07-11,1,Formation,Oui,Informatique
15448,2060,2024,10,2024-10-08,2024-10-23,16,Accident du travail,Oui,Logistique
11205,1761,2024,8,2024-08-06,2024-08-24,19,Absence injustifiée,Non,Logistique
10147,3251,2022,4,2022-04-18,2022-04-21,4,Maladie,Oui,R&D
10991,3117,2022,9,2022-09-18,2022-10-01,14,RTT,Oui,Commercial
15039,2831,2023,10,2023-10-19,2023-10-24,6,Congé payé,Oui,Logistique
13463,2625,2023,8,2023-08-11,2023-08-20,10,Congé sans solde,Oui,Commercial
13586,1063,2024,6,2024-06-08,2024-06-19,12,RTT,Oui,Finance
14289,2196,2023,8,2023-08-05,2023-08-15,11,Formation,Oui,Commercial
15845,2617,2024,12,2024-12-06,2024-12-21,16,Maternité/Paternité,Oui,Opérations
13610,2126,2024,11,2024-11-22,2024-11-30,9,Maladie,Oui,Opérations
12041,3356,2024,12,2024-12-15,2024-12-21,7,Maladie,Oui,Finance
12055,1746,2022,3,2022-03-23,2022-04-05,14,paid leave,Oui,Finance
14892,2314,2023,5,2023-05-10,2023-05-21,12,RTT,Oui,Finance
14207,2058,2023,1,2023-01-23,2023-02-02,11,Maladie,Oui,Juridique
14318,1212,2023,5,2023-05-14,2023-05-20,7,RTT,Oui,R&D
11513,3024,2024,12,2024-12-08,2024-12-15,8,Congé sans solde,Oui,RH
10965,2705,2024,3,2024-03-17,2024-03-19,3,sick leave,Oui,Logistique
12256,1117,2022,6,2022-06-12,2022-06-29,18,Congé payé,Oui,Marketing
10280,1862,2022,2,2022-02-09,2022-03-01,21,Maladie,Oui,RH
15274,1178,2023,6,2023-06-19,2023-06-24,6,paid leave,Oui,Marketing
12116,2574,2024,11,2024-11-09,2024-11-19,11,Maladie,Oui,Juridique
12473,1068,2022,9,2022-09-22,2022-10-08,17,Accident du travail,Oui,Commercial
15086,2219,2023,9,2023-09-01,2023-09-14,14,paid leave,Oui,R&D
10205,2324,2023,9,2023-09-21,2023-10-01,11,Absence injustifiée,Non,Commercial
10353,1340,2024,2,2024-02-05,2024-02-21,17,Maladie,Oui,RH
10589,3341,2023,6,2023-06-05,2023-06-23,19,Enfant malade,Oui,RH
12204,2673,2022,8,2022-08-03,2022-08-16,14,RTT,Oui,Logistique
14565,2081,2024,2,2024-02-22,2024-02-24,3,Congé payé,Oui,Finance
15121,1779,2022,5,2022-05-22,2022-05-26,5,sick leave,Oui,R&D
14552,1117,2023,7,2023-07-20,2023-08-05,17,paid leave,Oui,Marketing
12767,3176,2022,11,2022-11-20,2022-11-20,1,Congé sans solde,Oui,Finance
11624,1217,2023,3,2023-03-25,2023-04-06,13,Enfant malade,Oui,Direction
10235,2977,2022,10,2022-10-03,2022-10-21,19,Absence injustifiée,Non,Commercial
13316,2765,2024,5,2024-05-07,2024-05-21,15,RTT,Oui,RH
12716,2865,2022,3,2022-03-10,2022-03-22,13,Enfant malade,Oui,Marketing
14349,2754,2022,1,2022-01-19,2022-01-31,13,Enfant malade,Oui,Opérations
14087,3129,2022,8,2022-08-13,2022-08-31,19,Accident du travail,Oui,Marketing
13264,1300,2024,10,2024-10-05,2024-10-09,5,paid leave,Oui,Commercial
13191,1767,2022,6,2022-06-27,2022-07-03,7,Absence injustifiée,Non,Informatique
15374,2625,2023,8,2023-08-12,2023-08-31,20,Congé payé,Oui,Commercial
15132,2453,2024,11,2024-11-24,2024-11-24,1,Maladie,Oui,RH
15497,1371,2024,6,2024-06-24,2024-07-08,15,RTT,Oui,Commercial
12325,1904,2023,8,2023-08-07,2023-08-08,2,Congé payé,Oui,Marketing
10010,2971,2023,8,2023-08-28,2023-08-22,-7,Formation,Oui,Opérations
14045,2254,2022,4,2022-04-10,2022-04-15,6,Congé sans solde,Oui,R&D
15546,1749,2023,1,2023-01-11,2023-01-30,20,Enfant malade,Oui,Logistique
10364,3333,2022,12,2022-12-09,2022-12-09,1,Maladie,Oui,Juridique
11440,1470,2023,3,2023-03-11,2023-03-26,16,Formation,Oui,RH
10895,1488,2024,4,2024-04-07,2024-04-27,21,Maladie,Oui,Finance
12125,3148,2024,4,2024-04-06,2024-04-20,15,Enfant malade,Oui,R&D
11773,2613,2024,7,2024-07-21,2024-08-05,16,RTT,Oui,Marketing
15173,1561,2022,12,2022-12-17,2022-12-19,3,Accident du travail,Oui,Legal
12832,2262,2022,6,2022-06-11,2022-06-26,16,RTT,Oui,Commercial
15263,2115,2022,7,2022-07-14,2022-07-27,14,RTT,Oui,Juridique
10100,2656,2024,12,2024-12-08,2024-12-14,7,Absence injustifiée,Non,Commercial
10481,1421,2022,2,2022-02-01,2022-02-12,12,Maladie,Oui,Finance
15073,2406,2024,7,2024-07-23,2024-07-30,8,Accident du travail,Oui,Finance
13429,1576,2024,4,2024-04-08,2024-04-13,6,paid leave,Oui,Juridique
14886,2527,2024,12,2024-12-27,2025-01-15,20,Congé payé,Oui,Opérations
10120,3136,2024,7,2024-07-09,2024-07-27,19,Enfant malade,Oui,Finance
10628,2930,2022,6,2022-06-11,2022-06-20,10,Congé payé,Oui,Logistique
11376,2414,2022,11,2022-11-16,2022-11-21,6,Maternité/Paternité,Oui,Finance
11867,3065,2023,6,2023-06-07,2023-06-12,6,Absence injustifiée,Non,RH
11745,2988,2023,12,2023-12-12,2023-12-19,8,sick leave,Oui,RH
11696,2556,2024,8,2024-08-17,2024-09-06,21,Maladie,Oui,Direction
14156,1934,2024,5,2024-05-16,2024-05-22,7,RTT,Oui,Direction
13023,1533,2022,8,2022-08-15,2022-08-23,9,Maladie,Oui,Logistique
12848,2502,2024,8,2024-08-13,2024-08-20,8,RTT,Oui,RH
15069,2018,2023,10,2023-10-04,2023-10-24,21,RTT,Oui,Direction
11541,2009,2022,11,2022-11-22,2022-12-10,19,Congé payé,Oui,Finance
10675,3065,2024,2,2024-02-08,2024-02-23,16,Congé payé,Oui,RH
10302,1746,2022,10,2022-10-04,2022-10-11,8,Enfant malade,Oui,Finance
11746,1957,2023,7,2023-07-25,2023-08-03,10,Congé payé,Oui,Finance
12182,2445,2024,4,2024-04-02,2024-04-20,19,Enfant malade,Oui,Logistique
14044,2244,2024,5,2024-05-20,2024-06-01,13,Maladie,Oui,RH
13184,2909,2023,10,2023-10-11,2023-10-30,20,Congé payé,Oui,RH
15079,2262,2024,3,2024-03-22,2024-04-03,13,Formation,Oui,Commercial
15085,2813,2024,1,2024-01-01,2024-01-21,21,Congé payé,Oui,Finance
15300,2525,2024,8,2024-08-03,2024-08-10,8,Absence injustifiée,Non,Operations
11682,3111,2023,12,2023-12-08,2023-12-19,12,paid leave,Oui,Opérations
12729,2140,2022,6,2022-06-26,2022-07-03,8,RTT,Oui,R&D
13436,3061,2024,9,2024-09-06,2024-09-16,11,RTT,Oui,R&D
14135,1866,2024,9,2024-09-23,2024-10-03,11,sick leave,Oui,Informatique
